"id","ville_code_postal","ville_nom","ville_departement","lng","lat","pays","departement_id"
"22458","58300","SAINT-LEGER-DES-VIGNES","58","3.45","46.8333","FR","58"
"22459","58420","BUSSY-LA-PESLE","58","3.46667","47.2667","FR","58"
"22460","58140","CHALAUX","58","3.91667","47.3333","FR","58"
"22461","58150","GARCHY","58","3.06667","47.2667","FR","58"
"22462","58300","NEUVILLE-LES-DECIZE","58","3.31667","46.7667","FR","58"
"22463","58120","BLISMES","58","3.81667","47.1167","FR","58"
"22464","58130","SAINT-AUBIN-LES-FORGES","58","3.2","47.15","FR","58"
"22465","58250","TERNANT","58","3.83889","46.7503","FR","58"
"22466","58150","SAINT-QUENTIN-SUR-NOHAIN","58","3.01667","47.35","FR","58"
"22467","58300","VERNEUIL","58","3.55","46.8667","FR","58"
"22468","58120","MONTIGNY-EN-MORVAN","58","3.85","47.1333","FR","58"
"22469","58250","REMILLY","58","3.81667","46.8167","FR","58"
"22470","58290","MAUX","58","3.78333","47.05","FR","58"
"22471","58400","MESVES-SUR-LOIRE","58","3","47.25","FR","58"
"22472","58420","CHEVANNES-CHANGY","58","3.4525","47.2895","FR","58"
"22473","58340","CERCY-LA-TOUR","58","3.65","46.8667","FR","58"
"22474","58800","ANTHIEN","58","3.73333","47.3","FR","58"
"22475","58420","BRINON-SUR-BEUVRON","58","3.5","47.2833","FR","58"
"22476","58120","SAINT-HILAIRE-EN-MORVAN","58","3.88333","47.0833","FR","58"
"22477","58420","NEUILLY","58","3.5","47.2333","FR","58"
"22478","58800","CERVON","58","3.75","47.2333","FR","58"
"22479","58800","SARDY-LES-EPIRY","58","3.7","47.1833","FR","58"
"22480","58230","MONTSAUCHE-LES-SETTONS","58","4.02584","47.215","FR","58"
"22481","58110","DUN-SUR-GRANDRY","58","3.8","47.0833","FR","58"
"22482","58320","PARIGNY-LES-VAUX","58","3.15","47.0833","FR","58"
"22483","58250","THAIX","58","3.71667","46.85","FR","58"
"22484","58270","BILLY-CHEVANNES","58","3.45","47.0167","FR","58"
"22485","58240","FLEURY-SUR-LOIRE","58","3.31667","46.8333","FR","58"
"22486","58420","MORACHES","58","3.55","47.2833","FR","58"
"22487","58240","TRESNAY","58","3.18333","46.7","FR","58"
"22488","58140","MHERE","58","3.85","47.2","FR","58"
"22489","58240","LIVRY","58","3.08333","46.7833","FR","58"
"22490","58200","ALLIGNY-COSNE","58","3.06667","47.45","FR","58"
"22491","58240","CHANTENAY-SAINT-IMBERT","58","3.18333","46.7333","FR","58"
"22492","58700","AUTHIOU","58","3.41667","47.2667","FR","58"
"22493","58150","SAINT-LAURENT-L'ABBAYE","58","2.99167","47.3417","FR","58"
"22494","58700","ARZEMBOUY","58","3.36667","47.25","FR","58"
"22495","58420","DOMPIERRE-SUR-HERY","58","3.56667","47.2667","FR","58"
"22496","58700","BEAUMONT-LA-FERRIERE","58","3.21667","47.1833","FR","58"
"22497","58420","ASNAN","58","3.55","47.3167","FR","58"
"22498","58120","DOMMARTIN","58","3.85","47.0667","FR","58"
"22499","58110","SAINT-PEREUSE","58","3.8","47.0667","FR","58"
"22500","58230","LAVAULT-DE-FRETOY","58","4.01667","47.1","FR","58"
"22501","58320","GERMIGNY-SUR-LOIRE","58","3.03778","47.0812","FR","58"
"22502","58170","AVREE","58","3.86667","46.8167","FR","58"
"22503","58160","DRUY-PARIGNY","58","3.36667","46.8667","FR","58"
"22504","58130","URZY","58","3.2","47.05","FR","58"
"22505","58300","DECIZE","58","3.46667","46.8333","FR","58"
"22506","58110","BAZOLLES","58","3.6","47.1333","FR","58"
"22507","58700","MOUSSY","58","3.45","47.1833","FR","58"
"22508","58110","CHOUGNY","58","3.76667","47.0833","FR","58"
"22509","58490","SAINT-PARIZE-LE-CHATEL","58","3.18333","46.85","FR","58"
"22510","58230","SAINT-BRISSON","58","4.08333","47.2667","FR","58"
"22511","58460","TRUCY-L'ORGUEILLEUX","58","3.41667","47.45","FR","58"
"22512","58300","SAINT-GERMAIN-CHASSENAY","58","3.38333","46.7833","FR","58"
"22513","58170","POIL","58","4.06667","46.8667","FR","58"
"22514","58110","CHATILLON-EN-BAZOIS","58","3.66667","47.05","FR","58"
"22515","58500","CLAMECY","58","3.51667","47.45","FR","58"
"22516","58140","GACOGNE","58","3.86667","47.2333","FR","58"
"22517","58420","TACONNAY","58","3.48333","47.3","FR","58"
"22518","58370","GLUX-EN-GLENNE","58","4.03084","46.9564","FR","58"
"22519","58500","OISY","58","3.45","47.4667","FR","58"
"22520","58310","SAINT-AMAND-EN-PUISAYE","58","3.06667","47.5167","FR","58"
"22521","58420","CHAMPALLEMENT","58","3.48333","47.2333","FR","58"
"22522","58330","JAILLY","58","3.47806","47.0962","FR","58"
"22523","58400","CHAMPVOUX","58","3.08333","47.1333","FR","58"
"22524","58600","GARCHIZY","58","3.1","47.05","FR","58"
"22525","58250","LANTY","58","3.85","46.8167","FR","58"
"22526","58230","MOUX-EN-MORVAN","58","4.15306","47.1714","FR","58"
"22527","58250","MONTAMBERT","58","3.67695","46.7703","FR","58"
"22528","58110","MONTAPAS","58","3.58333","47.0833","FR","58"
"22529","58230","ALLIGNY-EN-MORVAN","58","4.16667","47.2","FR","58"
"22530","58120","SAINT-LEGER-DE-FOUGERET","58","3.9","47.0167","FR","58"
"22531","58190","NEUFFONTAINES","58","3.75","47.3667","FR","58"
"22532","58160","BEARD","58","3.33333","46.8667","FR","58"
"22533","58200","COSNE-COURS-SUR-LOIRE","58","2.9275","47.4122","FR","58"
"22534","58360","SAINT-HONORE-LES-BAINS","58","3.84111","46.9067","FR","58"
"22535","58350","ARBOURSE","58","3.23333","47.25","FR","58"
"22536","58290","ISENAY","58","3.70473","46.9017","FR","58"
"22537","58310","DAMPIERRE-SOUS-BOUHY","58","3.13333","47.5","FR","58"
"22538","58140","EMPURY","58","3.81667","47.35","FR","58"
"22539","58300","COSSAYE","58","3.46667","46.75","FR","58"
"22540","58450","ANNAY","58","2.93333","47.5333","FR","58"
"22541","58220","DONZY","58","3.12389","47.3706","FR","58"
"22542","58440","MYENNES","58","2.93333","47.45","FR","58"
"22543","58700","LURCY-LE-BOURG","58","3.38333","47.1667","FR","58"
"22544","58190","SAINT-AUBIN-DES-CHAUMES","58","3.76667","47.3833","FR","58"
"22545","58210","PARIGNY-LA-ROSE","58","3.43333","47.3333","FR","58"
"22546","58190","METZ-LE-COMTE","58","3.63333","47.4","FR","58"
"22547","58450","NEUVY-SUR-LOIRE","58","2.88333","47.5167","FR","58"
"22548","58340","MONTIGNY-SUR-CANNE","58","3.65","46.9333","FR","58"
"22549","58800","MAGNY-LORMES","58","3.75","47.3","FR","58"
"22550","58350","CHATEAUNEUF-VAL-DE-BARGIS","58","3.23333","47.2833","FR","58"
"22551","58300","SAINT-HILAIRE-FONTAINE","58","3.61667","46.7667","FR","58"
"22552","58700","SICHAMPS","58","3.28333","47.15","FR","58"
"22553","58150","SAINT-ANDELAIN","58","2.96667","47.3167","FR","58"
"22554","58130","POISEUX","58","3.23333","47.1167","FR","58"
"22555","58210","CHAMPLEMY","58","3.35","47.2833","FR","58"
"22556","58530","BREVES","58","3.6","47.4167","FR","58"
"22557","58200","SAINT-LOUP","58","3","47.45","FR","58"
"22558","58500","OUAGNE","58","3.5","47.4","FR","58"
"22559","58410","MENESTREAU","58","3.25","47.4167","FR","58"
"22560","58220","SAINTE-COLOMBE-DES-BOIS","58","3.14139","47.322","FR","58"
"22561","58530","DORNECY","58","3.58333","47.4333","FR","58"
"22562","58800","GERMENAY","58","3.6","47.2833","FR","58"
"22563","58700","OULON","58","3.4","47.2","FR","58"
"22564","58370","ONLAY","58","3.9","46.9667","FR","58"
"22565","58190","AMAZY","58","3.58333","47.3833","FR","58"
"22566","58190","VIGNOL","58","3.66667","47.3667","FR","58"
"22567","58500","SURGY","58","3.51667","47.5167","FR","58"
"22568","58000","SAINT-ELOI","58","3.21667","46.9667","FR","58"
"22569","58190","RUAGES","58","3.68333","47.3167","FR","58"
"22570","58270","FERTREVE","58","3.58333","46.9667","FR","58"
"22571","58210","MENOU","58","3.28333","47.3667","FR","58"
"22572","58290","LIMANTON","58","3.75","46.9833","FR","58"
"22573","58110","ROUY","58","3.53333","47.0167","FR","58"
"22574","58170","SAVIGNY-POIL-FOL","58","3.85","46.7833","FR","58"
"22575","58150","TRACY-SUR-LOIRE","58","2.88333","47.3167","FR","58"
"22576","58000","SERMOISE-SUR-LOIRE","58","3.185","46.9517","FR","58"
"22577","58110","AUNAY-EN-BAZOIS","58","3.7","47.1167","FR","58"
"22578","58800","HERY","58","3.58333","47.2667","FR","58"
"22579","58210","LA CHAPELLE-SAINT-ANDRE","58","3.35","47.4","FR","58"
"22580","58190","ASNOIS","58","3.6","47.4","FR","58"
"22581","58190","LA MAISON-DIEU","58","3.65","47.4167","FR","58"
"22582","58700","MURLIN","58","3.18333","47.2","FR","58"
"22583","58410","ENTRAINS-SUR-NOHAIN","58","3.25","47.45","FR","58"
"22584","58190","TEIGNY","58","3.66667","47.3833","FR","58"
"22585","58700","NOLAY","58","3.31667","47.1167","FR","58"
"22586","58370","VILLAPOURCON","58","3.95","46.95","FR","58"
"22587","58800","MONTREUILLON","58","3.78333","47.1667","FR","58"
"22588","58300","SOUGY-SUR-LOIRE","58","3.4","46.85","FR","58"
"22589","58160","SAUVIGNY-LES-BOIS","58","3.26667","46.9667","FR","58"
"22590","58000","CHALLUY","58","3.15","46.95","FR","58"
"22591","58200","SAINT-PERE","58","2.96028","47.412","FR","58"
"22592","58230","PLANCHEZ","58","4.01667","47.1333","FR","58"
"22593","58400","LA MARCHE","58","3.03333","47.1333","FR","58"
"22594","58210","SAINT-GERMAIN-DES-BOIS","58","3.51667","47.3833","FR","58"
"22595","58230","GIEN-SUR-CURE","58","4.1","47.1333","FR","58"
"22596","58310","SAINT-VERAIN","58","3.05","47.4833","FR","58"
"22597","58240","AZY-LE-VIF","58","3.23333","46.7833","FR","58"
"22598","58270","SAINT-SULPICE","58","3.35","47.05","FR","58"
"22599","58340","SAINT-GRATIEN-SAVIGNY","58","3.66667","46.8833","FR","58"
"22600","58190","BAZOCHES","58","3.78333","47.3833","FR","58"
"22601","58500","CHEVROCHES","58","3.55","47.45","FR","58"
"22602","58300","DEVAY","58","3.55","46.8","FR","58"
"22603","58470","SAINCAIZE-MEAUCE","58","3.08333","46.9167","FR","58"
"22604","58640","VARENNES-VAUZELLES","58","3.14639","47.0123","FR","58"
"22605","58700","ARTHEL","58","3.41667","47.2333","FR","58"
"22606","58210","VARZY","58","3.38333","47.3667","FR","58"
"22607","58420","BEAULIEU","58","3.53333","47.25","FR","58"
"22608","58330","SAXI-BOURDON","58","3.48333","47.05","FR","58"
"22609","58160","LA FERMETE","58","3.33333","46.9667","FR","58"
"22610","58240","LUTHENAY-UXELOUP","58","3.26667","46.85","FR","58"
"22611","58210","BEUVRON","58","3.5","47.3667","FR","58"
"22612","58130","MONTIGNY-AUX-AMOGNES","58","3.28333","47.0167","FR","58"
"22613","58190","MONCEAUX-LE-COMTE","58","3.66667","47.3333","FR","58"
"22614","58420","GRENOIS","58","3.53333","47.3167","FR","58"
"22615","58170","MILLAY","58","3.98333","46.8333","FR","58"
"22616","58140","POUQUES-LORMES","58","3.78333","47.3167","FR","58"
"22617","58700","SAINT-BONNOT","58","3.31667","47.25","FR","58"
"22618","58290","SERMAGES","58","3.85","47.0167","FR","58"
"22619","58120","CORANCY","58","3.95","47.1","FR","58"
"22620","58460","CORVOL-L'ORGUEILLEUX","58","3.4","47.4333","FR","58"
"22621","58190","SAINT-DIDIER","58","3.61667","47.35","FR","58"
"22622","58110","BRINAY","58","3.7","47","FR","58"
"22623","58190","LYS","58","3.6","47.35","FR","58"
"22624","58400","VARENNES-LES-NARCY","58","3.06667","47.2333","FR","58"
"22625","58420","SAINT-REVERIEN","58","3.5","47.2167","FR","58"
"22626","58190","TALON","58","3.56667","47.3333","FR","58"
"22627","58150","POUILLY-SUR-LOIRE","58","2.95","47.2833","FR","58"
"22628","58400","LA CHARITE-SUR-LOIRE","58","3.01889","47.177","FR","58"
"22629","58270","SAINT-FIRMIN","58","3.4","47.05","FR","58"
"22630","58270","SAINT-BENIN-D'AZY","58","3.4","47","FR","58"
"22631","58000","NEVERS","58","3.16667","46.9833","FR","58"
"22632","58800","CHAUMOT","58","3.64695","47.2564","FR","58"
"22633","58210","CORVOL-D'EMBERNARD","58","3.4","47.2833","FR","58"
"22634","58140","VAUCLAIX","58","3.81667","47.2333","FR","58"
"22635","58190","TANNAY","58","3.6","47.35","FR","58"
"22636","58700","CHAMPLIN","58","3.43333","47.2333","FR","58"
"22637","58700","CHAZEUIL","58","3.4","47.2833","FR","58"
"22638","58230","OUROUX-EN-MORVAN","58","3.94556","47.1859","FR","58"
"22639","58210","VILLIERS-LE-SEC","58","3.43333","47.3833","FR","58"
"22640","58330","BONA","58","3.41667","47.0667","FR","58"
"22641","58400","BULCY","58","3.03333","47.25","FR","58"
"22642","58700","MONTENOISON","58","3.43333","47.2167","FR","58"
"22643","58420","MICHAUGUES","58","3.51667","47.2667","FR","58"
"22644","58300","CHAMPVERT","58","3.51667","46.8333","FR","58"
"22645","58270","VILLE-LANGY","58","3.5","46.95","FR","58"
"22646","58230","DUN-LES-PLACES","58","4","47.2833","FR","58"
"22647","58360","PREPORCHE","58","3.85","46.9167","FR","58"
"22648","58500","VILLIERS-SUR-YONNE","58","3.58333","47.4167","FR","58"
"22649","58320","POUGUES-LES-EAUX","58","3.1","47.0667","FR","58"
"22650","58120","CHATIN","58","3.86667","47.1","FR","58"
"22651","58130","GUERIGNY","58","3.2","47.0833","FR","58"
"22652","58350","COLMERY","58","3.25","47.35","FR","58"
"22653","58270","LIMON","58","3.38333","46.9667","FR","58"
"22654","58330","SAINT-FRANCHY","58","3.46667","47.1333","FR","58"
"22655","58270","CIZELY","58","3.48333","47","FR","58"
"22656","58400","CHAULGNES","58","3.1","47.1333","FR","58"
"22657","58290","MOULINS-ENGILBERT","58","3.81667","46.9833","FR","58"
"22658","58800","PAZY","58","3.63333","47.2333","FR","58"
"22659","58660","COULANGES-LES-NEVERS","58","3.18333","47","FR","58"
"22660","58300","CHARRIN","58","3.6","46.7833","FR","58"
"22661","58310","ARQUIAN","58","2.98333","47.55","FR","58"
"22662","58430","FACHIN","58","3.96667","47","FR","58"
"22663","58270","SAINT-JEAN-AUX-AMOGNES","58","3.33333","47.0167","FR","58"
"22664","58470","GIMOUILLE","58","3.08333","46.95","FR","58"
"22665","58500","BILLY-SUR-OISY","58","3.41667","47.4833","FR","58"
"22666","58160","SAINT-OUEN-SUR-LOIRE","58","3.30278","46.8917","FR","58"
"22667","58110","TINTURY","58","3.58333","47","FR","58"
"22668","58800","CORBIGNY","58","3.66667","47.25","FR","58"
"22669","58270","BEAUMONT-SARDOLLES","58","3.4","46.9333","FR","58"
"22670","58140","BRASSY","58","3.93333","47.2667","FR","58"
"22671","58180","FOURCHAMBAULT","58","3.08333","47.0167","FR","58"
"22672","58170","FLETY","58","3.9","46.7833","FR","58"
"22673","58260","TROIS-VEVRES","58","3.41667","46.9167","FR","58"
"22674","58300","LAMENAY-SUR-LOIRE","58","3.56667","46.7667","FR","58"
"22675","58500","ARMES","58","3.55","47.4667","FR","58"
"22676","58350","CHASNAY","58","3.18333","47.25","FR","58"
"22677","58460","BREUGNON","58","3.45","47.4333","FR","58"
"22678","58310","BITRY","58","3.08333","47.4833","FR","58"
"22679","58240","TOURY-SUR-JOUR","58","3.25","46.7333","FR","58"
"22680","58800","EPIRY","58","3.71667","47.1833","FR","58"
"22681","58360","SEMELAY","58","3.85","46.85","FR","58"
"22682","58700","PREMERY","58","3.33333","47.1667","FR","58"
"22683","58400","RAVEAU","58","3.08333","47.1833","FR","58"
"22684","58240","LANGERON","58","3.08333","46.8167","FR","58"
"22685","58190","NUARS","58","3.68333","47.3833","FR","58"
"22686","58500","POUSSEAUX","58","3.53333","47.5167","FR","58"
"22687","58170","LUZY","58","3.96667","46.7833","FR","58"
"22688","58130","OUROUER","58","3.3","47.0667","FR","58"
"22689","59218","SALESCHES","59","3.58333","50.2","FR","59"
"22690","59122","REXPOEDE","59","2.53333","50.9333","FR","59"
"22691","59380","BERGUES","59","2.43333","50.9667","FR","59"
"22692","59137","BUSIGNY","59","3.46667","50.0333","FR","59"
"22693","59121","PROUVY","59","3.45","50.3167","FR","59"
"22694","59570","BERMERIES","59","3.76667","50.2833","FR","59"
"22695","59190","WALLON-CAPPEL","59","2.48333","50.7333","FR","59"
"22696","59285","ARNEKE","59","2.41667","50.8333","FR","59"
"22697","59247","FRESSIES","59","3.2","50.25","FR","59"
"22698","59740","DIMECHAUX","59","4.03333","50.2","FR","59"
"22699","59127","DEHERIES","59","3.31667","50.05","FR","59"
"22700","59680","CERFONTAINE","59","4.03333","50.2667","FR","59"
"22701","59161","RAMILLIES","59","3.25","50.2","FR","59"
"22702","59330","ECLAIBES","59","3.93333","50.2","FR","59"
"22703","59119","WAZIERS","59","3.11667","50.3833","FR","59"
"22704","59440","FLAUMONT-WAUDRECHIES","59","3.96861","50.1262","FR","59"
"22705","59440","DOURLERS","59","3.93333","50.1667","FR","59"
"22706","59400","ESWARS","59","3.26667","50.2167","FR","59"
"22707","59360","MAZINGHIEN","59","3.6","50.05","FR","59"
"22708","59470","HOUTKERQUE","59","2.6","50.8833","FR","59"
"22709","59163","CONDE-SUR-L'ESCAUT","59","3.58333","50.45","FR","59"
"22710","59550","LANDRECIES","59","3.7","50.1333","FR","59"
"22711","59143","WATTEN","59","2.21667","50.8333","FR","59"
"22712","59132","EPPE-SAUVAGE","59","4.18333","50.1167","FR","59"
"22713","59154","CRESPIN","59","3.65","50.4167","FR","59"
"22714","59191","LIGNY-EN-CAMBRESIS","59","3.37917","50.0998","FR","59"
"22715","59294","HAUSSY","59","3.48333","50.2167","FR","59"
"22716","59184","SAINGHIN-EN-WEPPES","59","2.9","50.55","FR","59"
"22717","59440","BAS-LIEU","59","3.95","50.1333","FR","59"
"22718","59100","ROUBAIX","59","3.16667","50.7","FR","59"
"22719","59310","COUTICHES","59","3.2","50.45","FR","59"
"22720","59141","IWUY","59","3.31667","50.2333","FR","59"
"22721","59213","VENDEGIES-SUR-ECAILLON","59","3.51667","50.2667","FR","59"
"22722","59231","GOUZEAUCOURT","59","3.11667","50.05","FR","59"
"22723","59270","FLETRE","59","2.65","50.75","FR","59"
"22724","59530","HECQ","59","3.63333","50.1833","FR","59"
"22725","59271","VIESLY","59","3.46667","50.15","FR","59"
"22726","59188","SAINT-AUBERT","59","3.41667","50.2167","FR","59"
"22727","59277","RIEUX-EN-CAMBRESIS","59","3.35","50.2","FR","59"
"22728","59150","WATTRELOS","59","3.21667","50.7","FR","59"
"22730","59219","LAROUILLIES","59","3.93333","50.0333","FR","59"
"22731","59117","WERVICQ-SUD","59","3.05","50.7667","FR","59"
"22732","59125","TRITH-SAINT-LEGER","59","3.48333","50.3167","FR","59"
"22733","59171","HELESMES","59","3.36667","50.3667","FR","59"
"22734","59223","RONCQ","59","3.11667","50.75","FR","59"
"22735","59990","SEBOURG","59","3.65","50.35","FR","59"
"22736","59221","BAUVIN","59","2.88333","50.5167","FR","59"
"22737","59440","DOMPIERRE-SUR-HELPE","59","3.86667","50.1417","FR","59"
"22738","59186","ANOR","59","4.1","50","FR","59"
"22739","59610","FOURMIES","59","4.05","50","FR","59"
"22740","59163","THIVENCELLE","59","3.63667","50.4417","FR","59"
"22741","59360","LA GROISE","59","3.68333","50.0833","FR","59"
"22742","59190","CAESTRE","59","2.6","50.75","FR","59"
"22743","59225","MONTIGNY-EN-CAMBRESIS","59","3.41667","50.1","FR","59"
"22744","59242","GENECH","59","3.21667","50.5333","FR","59"
"22746","59158","MORTAGNE-DU-NORD","59","3.45","50.5","FR","59"
"22747","59252","MARQUETTE-EN-OSTREVANT","59","3.26667","50.2833","FR","59"
"22748","59135","BELLAING","59","3.43333","50.3667","FR","59"
"22749","59247","HEM-LENGLET","59","3.23333","50.25","FR","59"
"22750","59530","ENGLEFONTAINE","59","3.65","50.1833","FR","59"
"22751","59530","RUESNES","59","3.58333","50.2667","FR","59"
"22752","59156","LOURCHES","59","3.35","50.3167","FR","59"
"22753","59273","FRETIN","59","3.13333","50.55","FR","59"
"22754","59236","FRELINGHIEN","59","2.93333","50.7167","FR","59"
"22755","59134","HERLIES","59","2.85","50.5667","FR","59"
"22756","59494","AUBRY-DU-HAINAUT","59","3.46084","50.37","FR","59"
"22757","59330","BOUSSIERES-SUR-SAMBRE","59","3.88333","50.2333","FR","59"
"22758","59570","BAVAY","59","3.78333","50.3","FR","59"
"22759","59133","CAMPHIN-EN-CAREMBAULT","59","2.98333","50.5167","FR","59"
"22760","59520","MARQUETTE-LEZ-LILLE","59","3.06611","50.6759","FR","59"
"22761","59269","ARTRES","59","3.55","50.3","FR","59"
"22762","59570","LA FLAMENGRIE","59","3.71667","50.3167","FR","59"
"22763","59238","MARETZ","59","3.41667","50.05","FR","59"
"22764","59670","ZUYTPEENE","59","2.43333","50.8","FR","59"
"22765","59129","AVESNES-LES-AUBERT","59","3.38333","50.2","FR","59"
"22766","59149","AIBES","59","4.1","50.2333","FR","59"
"22767","59143","WULVERDINGHE","59","2.25","50.8333","FR","59"
"22768","59680","WATTIGNIES-LA-VICTOIRE","59","4.01667","50.2","FR","59"
"22769","59740","BEAURIEUX","59","4.11667","50.1833","FR","59"
"22770","59255","HAVELUY","59","3.4","50.35","FR","59"
"22771","59114","STEENVOORDE","59","2.58333","50.8","FR","59"
"22772","59570","AUDIGNIES","59","3.81667","50.2833","FR","59"
"22773","59144","WARGNIES-LE-GRAND","59","3.65","50.3167","FR","59"
"22774","59530","FRASNOY","59","3.68333","50.2667","FR","59"
"22775","59470","BROXEELE","59","2.31667","50.8333","FR","59"
"22776","59173","RENESCURE","59","2.36667","50.7333","FR","59"
"22777","59189","THIENNES","59","2.46667","50.65","FR","59"
"22778","59360","POMMEREUIL","59","3.6","50.1","FR","59"
"22779","59390","LANNOY","59","3.21667","50.6667","FR","59"
"22780","59680","QUIEVELON","59","4.08333","50.2333","FR","59"
"22781","59370","MONS-EN-BAROEUL","59","3.10778","50.642","FR","59"
"22782","59252","MARCQ-EN-OSTREVENT","59","3.25","50.2833","FR","59"
"22783","59165","AUBERCHICOURT","59","3.23333","50.3333","FR","59"
"22784","59270","SAINT-JANS-CAPPEL","59","2.71667","50.7667","FR","59"
"22785","59139","WATTIGNIES","59","3.05","50.5833","FR","59"
"22786","59127","WALINCOURT-SELVIGNY","59","3.33584","50.0689","FR","59"
"22787","59552","COURCHELETTES","59","3.05","50.35","FR","59"
"22788","59172","ROEULX","59","3.33333","50.3","FR","59"
"22789","59227","MONTRECOURT","59","3.45","50.2333","FR","59"
"22790","59127","ELINCOURT","59","3.36667","50.05","FR","59"
"22791","59830","LOUVIL","59","3.2","50.55","FR","59"
"22792","59172","MASTAING","59","3.3","50.3","FR","59"
"22793","59530","JOLIMETZ","59","3.68333","50.2333","FR","59"
"22794","59320","RADINGHEM-EN-WEPPES","59","2.91667","50.6167","FR","59"
"22795","59450","SIN-LE-NOBLE","59","3.11667","50.3667","FR","59"
"22796","59158","FLINES-LES-MORTAGNE","59","3.46639","50.507","FR","59"
"22797","59380","WYLDER","59","2.5","50.9167","FR","59"
"22798","59235","BERSEE","59","3.15","50.4833","FR","59"
"22799","59820","SAINT-GEORGES-SUR-L'AA","59","2.16667","50.9667","FR","59"
"22800","59680","OBRECHIES","59","4.03333","50.2167","FR","59"
"22801","59188","VILLERS-EN-CAUCHIES","59","3.4","50.2167","FR","59"
"22802","59234","MONCHECOURT","59","3.21667","50.3","FR","59"
"22803","59580","ANICHE","59","3.25","50.3333","FR","59"
"22804","59540","BEAUMONT-EN-CAMBRESIS","59","3.45","50.1167","FR","59"
"22805","59551","ATTICHES","59","3.05","50.5167","FR","59"
"22806","59131","ROUSIES","59","4","50.2667","FR","59"
"22807","59530","LOUVIGNIES-QUESNOY","59","3.63333","50.2333","FR","59"
"22808","59495","LEFFRINCKOUCKE","59","2.46667","51.0333","FR","59"
"22809","59830","WANNEHAIN","59","3.26667","50.5667","FR","59"
"22810","59121","HAULCHIN","59","3.43333","50.3167","FR","59"
"22811","59480","LA BASSEE","59","2.8","50.5333","FR","59"
"22812","59265","AUBENCHEUL-AU-BAC","59","3.16667","50.25","FR","59"
"22813","59120","LOOS","59","3.01667","50.6167","FR","59"
"22814","59440","HAUT-LIEU","59","3.9125","50.1014","FR","59"
"22815","59360","CATILLON-SUR-SAMBRE","59","3.63333","50.0667","FR","59"
"22816","59234","FRESSAIN","59","3.2","50.2833","FR","59"
"22817","59222","CROIX-CALUYAU","59","3.58333","50.15","FR","59"
"22818","59144","ETH","59","3.66667","50.3167","FR","59"
"22819","59178","HASNON","59","3.38333","50.4167","FR","59"
"22820","59141","THUN-L'EVEQUE","59","3.28333","50.2333","FR","59"
"22821","59870","WARLAING","59","3.33333","50.4167","FR","59"
"22822","59380","SOCX","59","2.41667","50.9333","FR","59"
"22823","59178","MILLONFOSSE","59","3.4","50.4333","FR","59"
"22824","59217","CARNIERES","59","3.35","50.1667","FR","59"
"22825","59553","ESQUERCHIN","59","3.01667","50.3667","FR","59"
"22826","59970","FRESNES-SUR-ESCAUT","59","3.58333","50.4333","FR","59"
"22827","59380","CROCHTE","59","2.38333","50.9333","FR","59"
"22828","59360","NEUVILLY","59","3.51667","50.1333","FR","59"
"22829","59990","MARESCHES","59","3.58333","50.3","FR","59"
"22830","59112","CARNIN","59","2.96667","50.5167","FR","59"
"22831","59530","ORSINVAL","59","3.63333","50.2667","FR","59"
"22832","59258","LES RUES-DES-VIGNES","59","3.23333","50.0833","FR","59"
"22833","59267","PROVILLE","59","3.2","50.1667","FR","59"
"22834","59151","BUGNICOURT","59","3.15","50.3","FR","59"
"22835","59380","QUAEDYPRE","59","2.46667","50.9333","FR","59"
"22836","59360","LE CATEAU-CAMBRESIS","59","3.54111","50.1053","FR","59"
"22837","59380","ARMBOUTS-CAPPEL","59","2.35","50.9833","FR","59"
"22838","59740","LIESSIES","59","4.08333","50.1167","FR","59"
"22839","59492","HOYMILLE","59","2.45","50.9833","FR","59"
"22840","59191","HAUCOURT-EN-CAMBRESIS","59","3.35","50.1","FR","59"
"22841","59250","HALLUIN","59","3.13333","50.7833","FR","59"
"22842","59246","MONS-EN-PEVELE","59","3.10223","50.4795","FR","59"
"22843","59169","GOEULZIN","59","3.1","50.3167","FR","59"
"22844","59740","SOLRINNES","59","4.06667","50.2","FR","59"
"22845","59249","FROMELLES","59","2.85","50.6","FR","59"
"22846","59740","BERELLES","59","4.1","50.2167","FR","59"
"22847","59730","SOLESMES","59","3.5","50.1833","FR","59"
"22848","59169","FERIN","59","3.06667","50.3333","FR","59"
"22849","59310","SAMEON","59","3.33333","50.4833","FR","59"
"22850","59159","NOYELLES-SUR-ESCAUT","59","3.18195","50.1384","FR","59"
"22851","59286","ROOST-WARENDIN","59","3.08333","50.4167","FR","59"
"22852","59630","BOURBOURG","59","2.2","50.95","FR","59"
"22853","59670","BAVINCHOVE","59","2.46667","50.7833","FR","59"
"22854","59222","BOUSIES","59","3.61667","50.15","FR","59"
"22855","59970","ODOMEZ","59","3.55","50.45","FR","59"
"22856","59360","REJET-DE-BEAULIEU","59","3.61667","50.0333","FR","59"
"22857","59190","MORBECQUE","59","2.51667","50.7","FR","59"
"22858","59225","CLARY","59","3.4","50.0833","FR","59"
"22859","59870","RIEULAY","59","3.26667","50.3833","FR","59"
"22860","59198","HASPRES","59","3.41667","50.25","FR","59"
"22861","59282","NOYELLES-SUR-SELLE","59","3.38333","50.2833","FR","59"
"22862","59970","VICQ","59","3.6","50.4167","FR","59"
